DW_Dat_Dt,Cust_Id,Rpt_Id,Row_Id,Itm_Id,Cust_Nm,Rpt_Nm,Rpt_Clb_Cd,Rpt_Prd_Typ_Cd,Rpt_Afl_Mdl,Rpt_Dt,Aud_Ind,Rpt_Ccy_Cd,Rpt_Unt,Row_Id_Nm,End_Tm_Val,Cur_Val,Std_Val,Crt_Org_Id,Crt_Org_Nm,Upd_Dt,C2_TDW_NULL_IND
2017/12/21,239001468,Null,Null,Null,四川省川威集团有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,11856086685.93,Null,Null,128,成都分行（全辖）,2017/9/27,Null
2017/12/21,239001800,Null,Null,Null,重庆秦安铸造有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,1213786780.47,Null,Null,123,重庆分行,2017/3/16,Null
2017/12/21,249000437,Null,Null,Null,本溪钢铁（集团）有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,96633497267.08,Null,Null,124,沈阳分行（全辖）,2017/5/31,Null
2017/12/21,279000748,Null,Null,Null,武汉钢铁股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,91159699906.24,Null,Null,127,武汉分行（全辖）,2017/5/16,Null
2017/12/21,279001282,Null,Null,Null,武汉钢铁（集团）公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,176567284529.57,Null,Null,127,武汉分行（全辖）,2017/5/4,Null
2017/12/21,1109026373,Null,Null,Null,北京首钢股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,127205940032.97,Null,Null,110,北京分行,2017/7/7,Null
2017/12/21,1209108446,Null,Null,Null,宝钢湛江钢铁有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,63045893940.39,Null,Null,120,广州分行（全辖）,2017/5/17,Null
2017/12/21,1219087822,Null,Null,Null,平山县敬业冶炼有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,12259924200.5,Null,Null,755,深圳分行（全辖）,2017/8/18,Null
2017/12/21,1229020040,Null,Null,Null,河北津西钢铁集团股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,20286399654,Null,Null,315,唐山分行,2017/5/24,Null
2017/12/21,1229023527,Null,Null,Null,天津冶金集团有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,27956857402.1,Null,Null,122,天津分行（全辖）,2017/3/24,Null
2017/12/21,1229039492,Null,Null,Null,天津冶金集团轧三钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,16131427012.19,Null,Null,122,天津分行（全辖）,2017/8/25,Null
2017/12/21,1249021085,Null,Null,Null,唐山不锈钢有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,10099149783.6,Null,Null,315,唐山分行,2017/12/11,Null
2017/12/21,1249037039,Null,Null,Null,辽宁方大集团实业有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,51301324759.62,Null,Null,791,南昌分行（全辖）,2017/8/29,Null
2017/12/21,1259041723,Null,Null,Null,南京南钢产业发展有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,22790244810.57,Null,Null,125,南京分行（全辖）,2017/7/17,Null
2017/12/21,1279071717,Null,Null,Null,武钢新日铁（武汉）镀锡板有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,4025646427.29,Null,Null,127,武汉分行（全辖）,2017/4/18,Null
2017/12/21,1289043383,Null,Null,Null,熠晖集团有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,919627945.98,Null,Null,128,成都分行（全辖）,2017/8/22,Null
2017/12/21,3119004003,Null,Null,Null,河北中重冷轧材料有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,3469537056.75,Null,Null,311,石家庄分行（全辖）,2017/12/14,Null
2017/12/21,3519000583,Null,Null,Null,交城义望铁合金有限责任公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1892490457.74,Null,Null,351,太原分行（全辖）,2017/6/29,Null
2017/12/21,3519000583,Null,Null,Null,交城义望铁合金有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,2071098649.38,Null,Null,351,太原分行（全辖）,2017/2/23,Null
2017/12/21,3719026244,Null,Null,Null,沙钢集团安阳永兴钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,4668309240.74,Null,Null,371,郑州分行（全辖）,2017/4/27,Null
2017/12/21,3719026357,Null,Null,Null,河南龙成集团有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,16697664023.36,Null,Null,371,郑州分行（全辖）,2017/6/29,Null
2017/12/21,4119000376,Null,Null,Null,通化钢铁集团股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,35303477808.26,Null,Null,124,沈阳分行（全辖）,2017/6/30,Null
2017/12/21,4119020556,Null,Null,Null,五矿营口中板有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,13990287023.15,Null,Null,411,大连分行（全辖）,2017/6/21,Null
2017/12/21,4129000209,Null,Null,Null,鞍钢集团公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,331092203500.33,Null,Null,124,沈阳分行（全辖）,2017/8/3,Null
2017/12/21,4319000667,Null,Null,Null,长春一汽鞍井钢材加工配送有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,310339767,Null,Null,431,长春分行（全辖）,2017/8/2,Null
2017/12/21,4319000667,Null,Null,Null,长春一汽鞍井钢材加工配送有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,309112319.87,Null,Null,431,长春分行（全辖）,2017/3/13,Null
2017/12/21,4319009472,Null,Null,Null,浦项通钢（吉林）钢材加工有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,276102706.96,Null,Null,431,长春分行（全辖）,2017/11/9,Null
2017/12/21,4359000221,Null,Null,Null,营口钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,11870028544.1,Null,Null,431,长春分行（全辖）,2017/4/14,Null
2017/12/21,4519020452,Null,Null,Null,西林钢铁集团有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,21729850533.51,Null,Null,411,大连分行（全辖）,2017/9/29,Null
2017/12/21,4729000333,Null,Null,Null,内蒙古一机集团富成锻造有限责任公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,208900982.49,Null,Null,471,呼和浩特分行（全辖）,2017/10/27,Null
2017/12/21,5109000411,Null,Null,Null,江苏苏嘉集团有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,3805174920.63,Null,Null,510,无锡分行（全辖）,2017/4/5,Null
2017/12/21,5109000603,Null,Null,Null,江阴泰富兴澄特种材料有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,3212193391.53,Null,Null,510,无锡分行（全辖）,2017/6/27,Null
2017/12/21,5109000657,Null,Null,Null,无锡中彩新材料股份有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1435985211.31,Null,Null,510,无锡分行（全辖）,2017/9/20,Null
2017/12/21,5109000683,Null,Null,Null,无锡天龙钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,129724446.84,Null,Null,510,无锡分行（全辖）,2017/5/18,Null
2017/12/21,5109020692,Null,Null,Null,无锡银星涂层板有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,275367520.81,Null,Null,510,无锡分行（全辖）,2017/4/25,Null
2017/12/21,5119021607,Null,Null,Null,江苏西城三联控股集团有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,4233105370.18,Null,Null,510,无锡分行（全辖）,2017/9/21,Null
2017/12/21,5149020332,Null,Null,Null,扬州诚德钢管有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,2298026634.82,Null,Null,125,南京分行（全辖）,2017/4/17,Null
2017/12/21,5149021095,Null,Null,Null,扬州诚德重工有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,684525939.68,Null,Null,125,南京分行（全辖）,2017/4/24,Null
2017/12/21,5319000413,Null,Null,Null,衡水京华制管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,2631079408.65,Null,Null,531,济南分行（全辖）,2017/4/24,Null
2017/12/21,5319033071,Null,Null,Null,聊城市兴隆无缝钢管制造有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,749664807.54,Null,Null,531,济南分行（全辖）,2017/4/14,Null
2017/12/21,5319033071,Null,Null,Null,聊城市兴隆无缝钢管制造有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,749664807.54,Null,Null,531,济南分行（全辖）,2017/3/27,Null
2017/12/21,5319035482,Null,Null,Null,山东恒通薄板有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,361795159.54,Null,Null,531,济南分行（全辖）,2017/4/26,Null
2017/12/21,5319037922,Null,Null,Null,山东冠县前进复合材料有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,350927095.32,Null,Null,531,济南分行（全辖）,2017/4/25,Null
2017/12/21,5319037922,Null,Null,Null,山东冠县前进复合材料有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,350927095.32,Null,Null,531,济南分行（全辖）,2017/2/17,Null
2017/12/21,5329001098,Null,Null,Null,石横特钢集团有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,9172493960.46,Null,Null,532,青岛分行（全辖）,2017/3/28,Null
2017/12/21,5329049458,Null,Null,Null,东营市恒德新型材料有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1383546005.94,Null,Null,531,济南分行（全辖）,2017/3/23,Null
2017/12/21,5329050664,Null,Null,Null,青岛宁豪机械制造有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,44790325.44,Null,Null,532,青岛分行（全辖）,2017/3/27,Null
2017/12/21,5329050664,Null,Null,Null,青岛宁豪机械制造有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,44790325.44,Null,Null,532,青岛分行（全辖）,2017/3/9,Null
2017/12/21,5359020119,Null,Null,Null,莱钢集团烟台钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,583304390.44,Null,Null,535,烟台分行（全辖）,2017/11/3,Null
2017/12/21,5439001671,Null,Null,Null,山东众鑫发不锈钢有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1088303140.55,Null,Null,531,济南分行（全辖）,2017/4/19,Null
2017/12/21,5519029125,Null,Null,Null,马钢(集团)控股有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,85942977545.23,Null,Null,551,合肥分行（全辖）,2017/6/26,Null
2017/12/21,5709000900,Null,Null,Null,浙江润发金属制品有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,81473045.84,Null,Null,571,杭州分行（全辖）,2017/3/17,Null
2017/12/21,5719000526,Null,Null,Null,金洲集团有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,6282500000,Null,Null,571,杭州分行（全辖）,2017/2/28,Null
2017/12/21,5719002548,Null,Null,Null,柳州钢铁股份有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,20811902878.94,Null,Null,771,南宁分行（全辖）,2017/8/1,Null
2017/12/21,5719046541,Null,Null,Null,浙江润天磁性材料有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,478464483.18,Null,Null,571,杭州分行（全辖）,2017/4/20,Null
2017/12/21,5779020095,Null,Null,Null,浙江青山钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,2072950661.8,Null,Null,577,温州分行（全辖）,2017/9/18,Null
2017/12/21,5779020095,Null,Null,Null,浙江青山钢铁有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,2072950661.8,Null,Null,577,温州分行（全辖）,2017/4/1,Null
2017/12/21,6389000076,Null,Null,Null,临清市中临特钢有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,96348220.37,Null,Null,531,济南分行（全辖）,2017/3/23,Null
2017/12/21,6569000130,Null,Null,Null,番禺珠江钢管（珠海）有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1861940710.72,Null,Null,755,深圳分行（全辖）,2017/11/3,Null
2017/12/21,7179020010,Null,Null,Null,宜昌中南精密钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,143487686.55,Null,Null,127,武汉分行（全辖）,2017/3/16,Null
2017/12/21,7319000066,Null,Null,Null,湘潭钢铁集团有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,12381067361,Null,Null,731,长沙分行（全辖）,2017/4/25,Null
2017/12/21,7559000182,Null,Null,Null,广东韶钢松山股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,14975555659.66,Null,Null,755,深圳分行（全辖）,2017/4/26,Null
2017/12/21,7559038182,Null,Null,Null,内蒙古鄂尔多斯电力冶金集团股份有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,33821296399.64,Null,Null,755,深圳分行（全辖）,2017/9/4,Null
2017/12/21,7559038182,Null,Null,Null,内蒙古鄂尔多斯电力冶金集团股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,33821296399.64,Null,Null,755,深圳分行（全辖）,2017/6/19,Null
2017/12/21,7559071515,Null,Null,Null,深圳华美板材有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,3707782484.8,Null,Null,755,深圳分行（全辖）,2017/12/7,Null
2017/12/21,7559146902,Null,Null,Null,首钢水城钢铁（集团）有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,12753274939.13,Null,Null,851,贵阳分行（全辖）,2017/7/31,Null
2017/12/21,7559146902,Null,Null,Null,首钢水城钢铁（集团）有限责任公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,12755710922.39,Null,Null,851,贵阳分行（全辖）,2017/2/26,Null
2017/12/21,7559189486,Null,Null,Null,唐山新宝泰钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,3613402627.67,Null,Null,315,唐山分行,2017/7/14,Null
2017/12/21,7559189486,Null,Null,Null,唐山新宝泰钢铁有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,3613402627.67,Null,Null,315,唐山分行,2017/3/21,Null
2017/12/21,7559261459,Null,Null,Null,舞钢双宏钢铁有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,1907370517,Null,Null,755,深圳分行（全辖）,2017/4/1,Null
2017/12/21,7579011601,Null,Null,Null,四川天宏不锈钢有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,480828966.67,Null,Null,757,佛山分行（全辖）,2017/3/31,Null
2017/12/21,7919000181,Null,Null,Null,江西萍钢实业股份有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,27449530977.02,Null,Null,791,南昌分行（全辖）,2017/3/8,Null
2017/12/21,7919071509,Null,Null,Null,萍乡萍钢安源钢铁有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,8265860141.94,Null,Null,791,南昌分行（全辖）,2017/12/14,Null
2017/12/21,8719000419,Null,Null,Null,武钢集团昆明钢铁股份有限公司,资产负债表,合并,年报,new,201612,否,Null,Null,负债和所有者权益,30962712851.94,Null,Null,871,昆明分行（全辖）,2017/7/26,Null
2017/12/21,8719022336,Null,Null,Null,云南德胜钢铁有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,6941624305.65,Null,Null,851,贵阳分行（全辖）,2017/3/16,Null
2017/12/21,8749001959,Null,Null,Null,云南曲靖钢铁集团凤凰钢铁有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,1501802191.48,Null,Null,871,昆明分行（全辖）,2017/3/21,Null
2017/12/21,9319000428,Null,Null,Null,西宁特殊钢集团有限责任公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,28312062516.42,Null,Null,972,西宁分行,2017/6/14,Null
2017/12/21,9319046419,Null,Null,Null,甘肃山丹腾达西铁冶金有限责任公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,168859728.83,Null,Null,931,兰州分行,2017/3/17,Null
2017/12/21,9519000050,Null,Null,Null,宁夏晟晏实业集团有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,10804248601.79,Null,Null,951,银川分行,2017/8/16,Null
2017/12/21,9919000005,Null,Null,Null,宝钢集团新疆八一钢铁有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,46380655240.42,Null,Null,991,乌鲁木齐分行（全辖）,2017/7/4,Null
2017/12/21,9919030876,Null,Null,Null,新兴铸管新疆有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,5605657099.68,Null,Null,991,乌鲁木齐分行（全辖）,2017/7/20,Null
2017/12/21,9990073340,Null,Null,Null,江西联达金砂湾冶金有限公司,资产负债表,本部,年报,new,201612,否,Null,Null,负债和所有者权益,131199530.75,Null,Null,791,南昌分行（全辖）,2017/6/12,Null
2017/12/21,9990088752,Null,Null,Null,宝银特种钢管有限公司,资产负债表,本部,年报,new,201612,是,Null,Null,负债和所有者权益,1995152568.34,Null,Null,510,无锡分行（全辖）,2017/11/24,Null
2017/12/21,9990108353,Null,Null,Null,三宝集团股份有限公司,资产负债表,合并,年报,new,201612,是,Null,Null,负债和所有者权益,6815028001.36,Null,Null,592,厦门分行（全辖）,2017/4/25,Null
2017-12-21,219004273,Null,Null,Null,日照钢铁有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,26486632572.44,Null,Null,532,青岛分行（全辖）,2017-05-25,Null
2017-12-21,1229023280,Null,Null,Null,天津市新宇彩板有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,2488075987.25,Null,Null,122,天津分行（全辖）,2017-03-30,Null
2017-12-21,1229037793,Null,Null,Null,天津市友发德众钢管有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,712891101.04,Null,Null,122,天津分行（全辖）,2017-06-14,Null
2017-12-21,1249043881,Null,Null,Null,沈阳友维机械有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,66554172.52,Null,Null,124,沈阳分行（全辖）,2017-03-10,Null
2017-12-21,1279064312,Null,Null,Null,武汉北盛机电有限责任公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,293369606.54,Null,Null,127,武汉分行（全辖）,2017-08-02,Null
2017-12-21,3119000355,Null,Null,Null,霸州市胜芳福兴精诚金属制品有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,1336764400.68,Null,Null,311,石家庄分行（全辖）,2017-04-18,Null
2017-12-21,3119001182,Null,Null,Null,涉县兆隆铸业有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,580460699.88,Null,Null,311,石家庄分行（全辖）,2017-02-15,Null
2017-12-21,3119001327,Null,Null,Null,霸州市三强金属制品有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,1698858765.74,Null,Null,311,石家庄分行（全辖）,2017-02-04,Null
2017-12-21,3159000296,Null,Null,Null,唐山天一工业有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,306597568.1,Null,Null,315,唐山分行,2017-04-21,Null
2017-12-21,4119064230,Null,Null,Null,大连更新白钢制品有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,45151129.41,Null,Null,411,大连分行（全辖）,2017-06-21,Null
2017-12-21,5109000411,Null,Null,Null,江苏苏嘉集团有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债和所有者权益,3805174920.63,Null,Null,510,无锡分行（全辖）,2017-03-20,Null
2017-12-21,5109000803,Null,Null,Null,江阴市长达钢铁有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,3129550000,Null,Null,510,无锡分行（全辖）,2017-11-06,Null
2017-12-21,5109025533,Null,Null,Null,无锡银荣板业有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,157423102.21,Null,Null,510,无锡分行（全辖）,2017-02-21,Null
2017-12-21,5109026790,Null,Null,Null,无锡天益精密钢管有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,22680853.28,Null,Null,510,无锡分行（全辖）,2017-06-07,Null
2017-12-21,5119021607,Null,Null,Null,江苏西城三联控股集团有限公司,资产负债表,合并,年报,old,201612,否,Null,Null,负债和所有者权益,971566291.45,Null,Null,510,无锡分行（全辖）,2017-07-03,Null
2017-12-21,5129000209,Null,Null,Null,苏州工业园区金月电器材料有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,736936899.09,Null,Null,512,苏州分行,2017-02-21,Null
2017-12-21,5129042435,Null,Null,Null,江苏苏铃精工机械有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,122979803.05,Null,Null,512,苏州分行,2017-02-27,Null
2017-12-21,5139026700,Null,Null,Null,如皋市欧通机械配件有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,78399981.96,Null,Null,513,南通分行,2017-02-25,Null
2017-12-21,5149021897,Null,Null,Null,玛切嘉利（中国）有限责任公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,977085648.42,Null,Null,125,南京分行（全辖）,2017-04-19,Null
2017-12-21,5199024092,Null,Null,Null,溧阳市新力机械铸造有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,78092598.42,Null,Null,125,南京分行（全辖）,2017-04-20,Null
2017-12-21,5319021377,Null,Null,Null,山东传洋集团有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,7497134400.19,Null,Null,531,济南分行（全辖）,2017-04-27,Null
2017-12-21,5319032618,Null,Null,Null,山东富凯不锈钢有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,2699770004.78,Null,Null,531,济南分行（全辖）,2017-04-07,Null
2017-12-21,5319054214,Null,Null,Null,济南庚辰炉料有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,190328462.62,Null,Null,531,济南分行（全辖）,2017-07-11,Null
2017-12-21,5359022037,Null,Null,Null,烟台华新不锈钢有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,762876782.39,Null,Null,535,烟台分行（全辖）,2017-06-30,Null
2017-12-21,5439000188,Null,Null,Null,邹平县鑫利源铸造有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,332922222.13,Null,Null,531,济南分行（全辖）,2017-11-01,Null
2017-12-21,5749028713,Null,Null,Null,宁波森泽钢铁科技有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,188197399.36,Null,Null,574,宁波分行（全辖）,2017-03-21,Null
2017-12-21,5759025450,Null,Null,Null,浙江天基重工机械有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,308502014.41,Null,Null,571,杭州分行（全辖）,2017-03-14,Null
2017-12-21,5779030221,Null,Null,Null,温州市聚泰不锈钢有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,52891235.9,Null,Null,577,温州分行（全辖）,2017-03-17,Null
2017-12-21,5779038150,Null,Null,Null,温州市龙湾新兴钢管厂,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,28206562.7,Null,Null,577,温州分行（全辖）,2017-04-25,Null
2017-12-21,6109020400,Null,Null,Null,宜兴市亚东集装箱配件有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,489435889.54,Null,Null,510,无锡分行（全辖）,2017-02-14,Null
2017-12-21,6109021171,Null,Null,Null,宿迁亚东货柜配件有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,148244560.32,Null,Null,510,无锡分行（全辖）,2017-02-16,Null
2017-12-21,6129000054,Null,Null,Null,江苏大力神科技股份有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,1633432941.79,Null,Null,125,南京分行（全辖）,2017-03-21,Null
2017-12-21,7559038988,Null,Null,Null,广西盛隆冶金有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,16338273143.1,Null,Null,771,南宁分行（全辖）,2017-08-01,Null
2017-12-21,7559047907,Null,Null,Null,霸州市东升实业有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,2766004211.6,Null,Null,311,石家庄分行（全辖）,2017-03-23,Null
2017-12-21,7579006008,Null,Null,Null,佛山市南海正宏泰不锈钢有限公司,资产负债表,本部,年报,old,201612,是,Null,Null,负债和所有者权益,669604390.13,Null,Null,757,佛山分行（全辖）,2017-03-16,Null
2017-12-21,7579011927,Null,Null,Null,佛山市金和兴达不锈钢制品有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,116263688.64,Null,Null,757,佛山分行（全辖）,2017-03-24,Null
2017-12-21,7579018505,Null,Null,Null,佛山市南海裕辉宝业不锈钢制品有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,49024318.41,Null,Null,757,佛山分行（全辖）,2017-04-12,Null
2017-12-21,7929001135,Null,Null,Null,九江萍钢钢铁有限公司,资产负债表,本部,年报,old,201612,否,Null,Null,负债和所有者权益,8761896932.72,Null,Null,791,南昌分行（全辖）,2017-02-09,Null
